year,round,type,institute,academic_program,quota,seat_type,gender,opening_rank,closing_rank
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),37403,41476
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,31769,37243
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,1364,1364
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),7995,7995
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,5620,5813
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1101,1101
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),6638,6638
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,3971,4445
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),14859,14859
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,8941,9244
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),34970,37163
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,23925,27258
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1582,1582
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),5605,5605
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4452,4664
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),4084,4084
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2079,2140
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,EWS,Gender-Neutral,6353,6353
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,Female-only (including Supernumerary),15151,15151
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,Gender-Neutral,14537,14537
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Gender-Neutral,36927,39968
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,Gender-Neutral,6107,6107
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,EWS,Gender-Neutral,4997,4997
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,Gender-Neutral,9527,9527
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Female-only (including Supernumerary),49946,49946
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Gender-Neutral,31229,31229
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,Gender-Neutral,5169,5169
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,ST,Gender-Neutral,2812,2812
2026,5,NIT,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",HS,EWS,Gender-Neutral,6346,6346
2026,5,NIT,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",HS,OBC-NCL,Gender-Neutral,15024,15488
2026,5,NIT,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",HS,OPEN,Female-only (including Supernumerary),14807,14807
2026,5,NIT,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",HS,OPEN,Gender-Neutral,37783,40281
2026,5,NIT,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",HS,OPEN (PwD),Gender-Neutral,2729,2789
2026,5,NIT,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",HS,SC,Gender-Neutral,7691,7691
2026,5,NIT,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",HS,ST,Female-only (including Supernumerary),4348,4348
2026,5,NIT,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",HS,ST,Gender-Neutral,2694,2694
2026,5,NIT,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",OS,EWS,Gender-Neutral,3414,3414
2026,5,NIT,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",OS,OBC-NCL,Female-only (including Supernumerary),15422,15422
2026,5,NIT,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",OS,OBC-NCL,Gender-Neutral,8226,10346
2026,5,NIT,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",OS,OPEN,Female-only (including Supernumerary),27608,27608
2026,5,NIT,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",OS,OPEN,Gender-Neutral,9383,15243
2026,5,NIT,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",OS,SC,Gender-Neutral,2900,2900
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),3455,3455
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,1965,2233
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),13825,15922
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,5681,6787
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,389,389
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),18442,20125
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,9884,13587
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,357,357
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),5017,5017
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,1896,2918
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),2640,2640
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,668,1175
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),2987,2987
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,1657,1791
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),7025,8844
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,3822,4385
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,224,224
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),17237,18207
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,10223,12657
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,281,281
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),4406,4523
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2038,2419
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,66,130
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),1371,1371
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1087,1099
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,EWS,Female-only (including Supernumerary),5003,5003
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,EWS,Gender-Neutral,2958,3011
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,OBC-NCL,Female-only (including Supernumerary),22105,22105
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,OBC-NCL,Gender-Neutral,7295,9526
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,OPEN,Female-only (including Supernumerary),26351,27029
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,OPEN,Gender-Neutral,13790,19107
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,OPEN (PwD),Gender-Neutral,2844,2844
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,SC,Female-only (including Supernumerary),5130,5130
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,SC,Gender-Neutral,3103,3573
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,ST,Female-only (including Supernumerary),3407,3407
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,ST,Gender-Neutral,1750,1750
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",OS,EWS,Gender-Neutral,2106,2436
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",OS,OBC-NCL,Female-only (including Supernumerary),10503,10503
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",OS,OBC-NCL,Gender-Neutral,4576,5668
2026,5,NIT,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",OS,OBC-NCL (PwD),Female-only (including Supernumerary),495,495
